kiscourseid,url,degree_type,degree_title,a_level_grade_req,a_level_subject_reqs,ib_grade_req,ib_subject_req
UUUEE-Q142~UEEE-AFM24,http://www.bath.ac.uk/study/kis/2025-2026/programme/UEEE-AFM24,MEng,Integrated Mechanical and Electrical Engineering MEng (Hons),AAA,A level Typical offer AAA or A*AB AAA or A*AB in three A levels including A in Mathematics and A in Physics.,36,"International Baccalaureate Typical offer 6, 6, 6 or 7, 6, 5 at HL International Baccalaureate Diploma 36 points overall and 6, 6, 6 or 7, 6, 5 in three Higher Level subjects including 6 in either HL Mathematics and 6 in Physics."
UUUEE-Q143~UEEE-AKM24,http://www.bath.ac.uk/study/kis/2025-2026/programme/UEEE-AKM24,MEng,Integrated Mechanical and Electrical Engineering MEng (Hons),AAA,A level Typical offer AAA or A*AB AAA or A*AB in three A levels including A in Mathematics and A in Physics.,36,"International Baccalaureate Typical offer 6, 6, 6 or 7, 6, 5 at HL International Baccalaureate Diploma 36 points overall and 6, 6, 6 or 7, 6, 5 in three Higher Level subjects including 6 in either HL Mathematics and 6 in Physics."
UUUEE-Q150~UEEE-AFB25,http://www.bath.ac.uk/study/kis/2025-2026/programme/UEEE-AFB25,,File not found,,,,
UUUEE-Q151~UEEE-AKB25,http://www.bath.ac.uk/study/kis/2025-2026/programme/UEEE-AKB25,,File not found,,,,
UUUEE-Q152~UEEE-AFM25,http://www.bath.ac.uk/study/kis/2025-2026/programme/UEEE-AFM25,,File not found,,,,
UUUEE-Q153~UEEE-AKM25,http://www.bath.ac.uk/study/kis/2025-2026/programme/UEEE-AKM25,,File not found,,,,
UUUES-D100~UHES-AFB10,http://www.bath.ac.uk/study/kis/2025-2026/programme/UHES-AFB10,BSc,Economics BSc (Hons),A*AA,A level Typical offer A*AA A*AA in three A levels including Mathematics.,36,"International Baccalaureate Typical offer 7, 6, 6 at HL International Baccalaureate Diploma 36 points overall and 7, 6, 6 in three Higher Level subjects including either HL Mathematics."
UUUES-D101~UHES-AKB10,http://www.bath.ac.uk/study/kis/2025-2026/programme/UHES-AKB10,BSc,Economics BSc (Hons),A*AA,A level Typical offer A*AA A*AA in three A levels including Mathematics.,36,"International Baccalaureate Typical offer 7, 6, 6 at HL International Baccalaureate Diploma 36 points overall and 7, 6, 6 in three Higher Level subjects including either HL Mathematics."
UUUES-D110~UHES-AFB11,http://www.bath.ac.uk/study/kis/2025-2026/programme/UHES-AFB11,BSc,Economics with Politics BSc (Hons),A*AA,A level Typical offer A*AA A*AA in three A levels including Mathematics.,36,"International Baccalaureate Typical offer 7, 6, 6 at HL International Baccalaureate Diploma 36 points overall and 7, 6, 6 in three Higher Level subjects including either HL Mathematics."
UUUES-D111~UHES-AKB11,http://www.bath.ac.uk/study/kis/2025-2026/programme/UHES-AKB11,BSc,Economics with Politics BSc (Hons),A*AA,A level Typical offer A*AA A*AA in three A levels including Mathematics.,36,"International Baccalaureate Typical offer 7, 6, 6 at HL International Baccalaureate Diploma 36 points overall and 7, 6, 6 in three Higher Level subjects including either HL Mathematics."
UUUES-D120~UHES-AFB12,http://www.bath.ac.uk/study/kis/2025-2026/programme/UHES-AFB12,BSc,Economics and Mathematics BSc (Hons),A*AA,A level Typical offer A*AA A*AA in three A levels including A*A in Mathematics and Further Mathematics.,36,"International Baccalaureate Typical offer 7, 6, 6 or 7, 6, 5 at HL International Baccalaureate Diploma 36 points overall and either 7, 6, 6 in three Higher Level subjects including 6 in Mathematics: Analysis & Approaches or 7, 6, 5 in three Higher Level subjects including 7 in Mathematics: Analysis & Approaches."
UUUES-D121~UHES-AKB12,http://www.bath.ac.uk/study/kis/2025-2026/programme/UHES-AKB12,BSc,Economics and Mathematics BSc (Hons),A*AA,A level Typical offer A*AA A*AA in three A levels including A*A in Mathematics and Further Mathematics.,36,"International Baccalaureate Typical offer 7, 6, 6 or 7, 6, 5 at HL International Baccalaureate Diploma 36 points overall and either 7, 6, 6 in three Higher Level subjects including 6 in Mathematics: Analysis & Approaches or 7, 6, 5 in three Higher Level subjects including 7 in Mathematics: Analysis & Approaches."
UUUHL-J100~UHHL-AFB22,http://www.bath.ac.uk/study/kis/2025-2026/programme/UHHL-AFB22,BSc,Sport and Exercise Science BSc (Hons),AAA,"A level Typical offer AAA or A*AB AAA or A*AB in three A levels including A in one of: Biology, Chemistry, Further Mathematics, Mathematics, Physics, Psychology or Statistics.",36,"International Baccalaureate Typical offer 6, 6, 6 or 7, 6, 5 at HL International Baccalaureate Diploma 36 points overall and 6, 6, 6 or 7, 6, 5 in three Higher Level subjects including 6 in one science or mathematics subject."
UUUHL-J101~UHHL-AKB22,http://www.bath.ac.uk/study/kis/2025-2026/programme/UHHL-AKB22,BSc,Sport and Exercise Science BSc (Hons),AAA,"A level Typical offer AAA or A*AB AAA or A*AB in three A levels including A in one of: Biology, Chemistry, Further Mathematics, Mathematics, Physics, Psychology or Statistics.",36,"International Baccalaureate Typical offer 6, 6, 6 or 7, 6, 5 at HL International Baccalaureate Diploma 36 points overall and 6, 6, 6 or 7, 6, 5 in three Higher Level subjects including 6 in one science or mathematics subject."
UUUHL-J102~UHHL-AFM22,http://www.bath.ac.uk/study/kis/2025-2026/programme/UHHL-AFM22,MSci,Sport and Exercise Science MSci (Hons),AAA,"A level Typical offer AAA or A*AB AAA or A*AB in three A levels including A in one of: Biology, Chemistry, Further Mathematics, Mathematics, Physics, Psychology or Statistics.",36,"International Baccalaureate Typical offer 6, 6, 6 or 7, 6, 5 at HL International Baccalaureate Diploma 36 points overall and 6, 6, 6 or 7, 6, 5 in three Higher Level subjects including 6 in one science or mathematics subject."
UUUHL-J103~UHHL-AKM22,http://www.bath.ac.uk/study/kis/2025-2026/programme/UHHL-AKM22,MSci,Sport and Exercise Science MSci (Hons),AAA,"A level Typical offer AAA or A*AB AAA or A*AB in three A levels including A in one of: Biology, Chemistry, Further Mathematics, Mathematics, Physics, Psychology or Statistics.",36,"International Baccalaureate Typical offer 6, 6, 6 or 7, 6, 5 at HL International Baccalaureate Diploma 36 points overall and 6, 6, 6 or 7, 6, 5 in three Higher Level subjects including 6 in one science or mathematics subject."
UUUHL-J110~UHHL-AFB21,http://www.bath.ac.uk/study/kis/2025-2026/programme/UHHL-AFB21,BSc,Health and Exercise Science BSc (Hons),AAA,"A level Typical offer AAA or A*AB AAA or A*AB in three A levels including A in one of: Biology, Chemistry, Further Mathematics, Mathematics, Physics, Psychology or Statistics.",36,"International Baccalaureate Typical offer 6, 6, 6 or 7, 6, 5 at HL International Baccalaureate Diploma 36 points overall and 6, 6, 6 or 7, 6, 5 in three Higher Level subjects including 6 in one science or mathematics subject."
UUUHL-J111~UHHL-AKB21,http://www.bath.ac.uk/study/kis/2025-2026/programme/UHHL-AKB21,BSc,Health and Exercise Science BSc (Hons),AAA,"A level Typical offer AAA or A*AB AAA or A*AB in three A levels including A in one of: Biology, Chemistry, Further Mathematics, Mathematics, Physics, Psychology or Statistics.",36,"International Baccalaureate Typical offer 6, 6, 6 or 7, 6, 5 at HL International Baccalaureate Diploma 36 points overall and 6, 6, 6 or 7, 6, 5 in three Higher Level subjects including 6 in one science or mathematics subject."
UUUHL-J120~UHHL-AFB24,http://www.bath.ac.uk/study/kis/2025-2026/programme/UHHL-AFB24,BSc,Sport Management and Coaching BSc (Hons),AAB,A level Typical offer AAB â A*AC AAB or A*BB or A*AC in three A levels.,36,"International Baccalaureate Typical offer 6, 6, 5 at HL International Baccalaureate Diploma 36 points overall and 6, 6, 5 in three Higher Level subjects."
UUUHL-J121~UHHL-AKB24,http://www.bath.ac.uk/study/kis/2025-2026/programme/UHHL-AKB24,BSc,Sport Management and Coaching BSc (Hons),AAB,A level Typical offer AAB â A*AC AAB or A*BB or A*AC in three A levels.,36,"International Baccalaureate Typical offer 6, 6, 5 at HL International Baccalaureate Diploma 36 points overall and 6, 6, 5 in three Higher Level subjects."
UUUHL-J130~UHHL-AFF30,http://www.bath.ac.uk/study/kis/2025-2026/programme/UHHL-AFF30,,Sport (Sports Performance) FdSc,,,28,International Baccalaureate Typical offer 28 points International Baccalaureate Diploma 28 points overall.
UUUMA-L110~USMA-AFB30,http://www.bath.ac.uk/study/kis/2025-2026/programme/USMA-AFB30,BSc,Mathematics BSc (Hons),A*AB,A level Contextual offer A*AB A*AB in three A levels including A*A in Mathematics and Further Mathematics.,36,"International Baccalaureate Typical offer 7, 7, 6 or 7, 6, 6 or 7, 7, 5 at HL International Baccalaureate Diploma 36 points overall and either 7, 7, 6 in three Higher Level subjects including 6 in Mathematics: Analysis & Approaches or 7, 6, 6 or 7, 7, 5 in three Higher Level subjects including 7 in Mathematics: Analysis & Approaches."
UUUMA-L111~USMA-AKB30,http://www.bath.ac.uk/study/kis/2025-2026/programme/USMA-AKB30,BSc,Mathematics BSc (Hons),A*AB,A level Contextual offer A*AB A*AB in three A levels including A*A in Mathematics and Further Mathematics.,36,"International Baccalaureate Typical offer 7, 7, 6 or 7, 6, 6 or 7, 7, 5 at HL International Baccalaureate Diploma 36 points overall and either 7, 7, 6 in three Higher Level subjects including 6 in Mathematics: Analysis & Approaches or 7, 6, 6 or 7, 7, 5 in three Higher Level subjects including 7 in Mathematics: Analysis & Approaches."
UUUMA-L112~USMA-AFM30,http://www.bath.ac.uk/study/kis/2025-2026/programme/USMA-AFM30,MMath,Mathematics MMath (Hons),A*AB,A level Contextual offer A*AB A*AB in three A levels including A*A in Mathematics and Further Mathematics.,36,"International Baccalaureate Typical offer 7, 7, 6 or 7, 6, 6 or 7, 7, 5 at HL International Baccalaureate Diploma 36 points overall and either 7, 7, 6 in three Higher Level subjects including 6 in Mathematics: Analysis & Approaches or 7, 6, 6 or 7, 7, 5 in three Higher Level subjects including 7 in Mathematics: Analysis & Approaches."
UUUMA-L113~USMA-AKM31,http://www.bath.ac.uk/study/kis/2025-2026/programme/USMA-AKM31,MMath,Mathematics MMath (Hons),A*AB,A level Contextual offer A*AB A*AB in three A levels including A*A in Mathematics and Further Mathematics.,36,"International Baccalaureate Typical offer 7, 7, 6 or 7, 6, 6 or 7, 7, 5 at HL International Baccalaureate Diploma 36 points overall and either 7, 7, 6 in three Higher Level subjects including 6 in Mathematics: Analysis & Approaches or 7, 6, 6 or 7, 7, 5 in three Higher Level subjects including 7 in Mathematics: Analysis & Approaches."
UUUMA-L114~USMA-AKM30,http://www.bath.ac.uk/study/kis/2025-2026/programme/USMA-AKM30,MMath,Mathematics MMath (Hons),A*AB,A level Contextual offer A*AB A*AB in three A levels including A*A in Mathematics and Further Mathematics.,36,"International Baccalaureate Typical offer 7, 7, 6 or 7, 6, 6 or 7, 7, 5 at HL International Baccalaureate Diploma 36 points overall and either 7, 7, 6 in three Higher Level subjects including 6 in Mathematics: Analysis & Approaches or 7, 6, 6 or 7, 7, 5 in three Higher Level subjects including 7 in Mathematics: Analysis & Approaches."
UUUMA-L120~USMA-AFB32,http://www.bath.ac.uk/study/kis/2025-2026/programme/USMA-AFB32,BSc,Mathematics and Statistics BSc (Hons),A*AB,A level Contextual offer A*AB A*AB in three A levels including A*A in Mathematics and Further Mathematics.,36,"International Baccalaureate Typical offer 7, 7, 6 or 7, 6, 6 or 7, 7, 5 at HL International Baccalaureate Diploma 36 points overall and either 7, 7, 6 in three Higher Level subjects including 6 in Mathematics: Analysis & Approaches or 7, 6, 6 or 7, 7, 5 in three Higher Level subjects including 7 in Mathematics: Analysis & Approaches."
UUUMA-L121~USMA-AKB32,http://www.bath.ac.uk/study/kis/2025-2026/programme/USMA-AKB32,BSc,Mathematics and Statistics BSc (Hons),A*AB,A level Contextual offer A*AB A*AB in three A levels including A*A in Mathematics and Further Mathematics.,36,"International Baccalaureate Typical offer 7, 7, 6 or 7, 6, 6 or 7, 7, 5 at HL International Baccalaureate Diploma 36 points overall and either 7, 7, 6 in three Higher Level subjects including 6 in Mathematics: Analysis & Approaches or 7, 6, 6 or 7, 7, 5 in three Higher Level subjects including 7 in Mathematics: Analysis & Approaches."
UUUMA-L130~USMA-AFB33,http://www.bath.ac.uk/study/kis/2025-2026/programme/USMA-AFB33,BSc,"Mathematics, Statistics and Data Science BSc (Hons)",A*A*A,A level Typical offer A*A*A - A*AA A*A*A in three A levels including A* in Mathematics and A in a second quantitative subject.,36,"International Baccalaureate Typical offer 7, 7, 6 - 7, 7, 5 at HL International Baccalaureate Diploma 36 points overall and either 7, 7, 6 in three Higher Level subjects including 6 in Mathematics: Analysis & Approaches or 7, 6, 6 or 7, 7, 5 in three Higher Level subjects including 7 in Mathematics: Analysis & Approaches."
UUUMA-L131~USMA-AKB33,http://www.bath.ac.uk/study/kis/2025-2026/programme/USMA-AKB33,BSc,"Mathematics, Statistics and Data Science BSc (Hons)",A*A*A,A level Typical offer A*A*A - A*AA A*A*A in three A levels including A* in Mathematics and A in a second quantitative subject.,36,"International Baccalaureate Typical offer 7, 7, 6 - 7, 7, 5 at HL International Baccalaureate Diploma 36 points overall and either 7, 7, 6 in three Higher Level subjects including 6 in Mathematics: Analysis & Approaches or 7, 6, 6 or 7, 7, 5 in three Higher Level subjects including 7 in Mathematics: Analysis & Approaches."
UUUME-T100~UEME-AFB50,http://www.bath.ac.uk/study/kis/2025-2026/programme/UEME-AFB50,BEng,Aerospace Engineering BEng (Hons),AAA,A level Contextual offer AAA or A*AB AAA or A*AB in three A levels including A in Mathematics and A in Physics.,36,"International Baccalaureate Typical offer 7, 7, 6 at HL International Baccalaureate Diploma 36 points overall and 7, 7, 6 in three Higher Level subjects including 6 in Physics and 7 in either HL Mathematics."
UUUME-T101~UEME-AKB50,http://www.bath.ac.uk/study/kis/2025-2026/programme/UEME-AKB50,BEng,Aerospace Engineering BEng (Hons),AAA,A level Contextual offer AAA or A*AB AAA or A*AB in three A levels including A in Mathematics and A in Physics.,36,"International Baccalaureate Typical offer 7, 7, 6 at HL International Baccalaureate Diploma 36 points overall and 7, 7, 6 in three Higher Level subjects including 6 in Physics and 7 in either HL Mathematics."
UUUME-T102~UEME-AFM50,http://www.bath.ac.uk/study/kis/2025-2026/programme/UEME-AFM50,MEng,Aerospace Engineering MEng (Hons),AAA,A level Contextual offer AAA or A*AB AAA or A*AB in three A levels including A in Mathematics and A in Physics.,36,"International Baccalaureate Typical offer 7, 7, 6 at HL International Baccalaureate Diploma 36 points overall and 7, 7, 6 in three Higher Level subjects including 6 in Physics and 7 in either HL Mathematics."
UUUME-T103~UEME-AKM50,http://www.bath.ac.uk/study/kis/2025-2026/programme/UEME-AKM50,MEng,Aerospace Engineering MEng (Hons),AAA,A level Contextual offer AAA or A*AB AAA or A*AB in three A levels including A in Mathematics and A in Physics.,36,"International Baccalaureate Typical offer 7, 7, 6 at HL International Baccalaureate Diploma 36 points overall and 7, 7, 6 in three Higher Level subjects including 6 in Physics and 7 in either HL Mathematics."
UUUME-T110~UEME-AFB51,http://www.bath.ac.uk/study/kis/2025-2026/programme/UEME-AFB51,BEng,Integrated Design Engineering BEng (Hons),AAA,A level Contextual offer AAA or A*AB AAA or A*AB in three A levels including A in Mathematics and A in Physics.,36,"International Baccalaureate Typical offer 7, 7, 6 at HL International Baccalaureate Diploma 36 points overall and 7, 7, 6 in three Higher Level subjects including 6 in Physics and 7 in either HL Mathematics."
UUUME-T111~UEME-AKB51,http://www.bath.ac.uk/study/kis/2025-2026/programme/UEME-AKB51,BEng,Integrated Design Engineering BEng (Hons),AAA,A level Contextual offer AAA or A*AB AAA or A*AB in three A levels including A in Mathematics and A in Physics.,36,"International Baccalaureate Typical offer 7, 7, 6 at HL International Baccalaureate Diploma 36 points overall and 7, 7, 6 in three Higher Level subjects including 6 in Physics and 7 in either HL Mathematics."
UUUME-T112~UEME-AFM51,http://www.bath.ac.uk/study/kis/2025-2026/programme/UEME-AFM51,MEng,Integrated Design Engineering MEng (Hons),AAA,A level Contextual offer AAA or A*AB AAA or A*AB in three A levels including A in Mathematics and A in Physics.,36,"International Baccalaureate Typical offer 7, 7, 6 at HL International Baccalaureate Diploma 36 points overall and 7, 7, 6 in three Higher Level subjects including 6 in Physics and 7 in either HL Mathematics."
UUUME-T113~UEME-AKM51,http://www.bath.ac.uk/study/kis/2025-2026/programme/UEME-AKM51,MEng,Integrated Design Engineering MEng (Hons),AAA,A level Contextual offer AAA or A*AB AAA or A*AB in three A levels including A in Mathematics and A in Physics.,36,"International Baccalaureate Typical offer 7, 7, 6 at HL International Baccalaureate Diploma 36 points overall and 7, 7, 6 in three Higher Level subjects including 6 in Physics and 7 in either HL Mathematics."
UUUME-T120~UEME-AFB52,http://www.bath.ac.uk/study/kis/2025-2026/programme/UEME-AFB52,BEng,Mechanical Engineering BEng (Hons),AAA,A level Contextual offer AAA or A*AB AAA or A*AB in three A levels including A in Mathematics and A in Physics.,36,"International Baccalaureate Typical offer 7, 7, 6 at HL International Baccalaureate Diploma 36 points overall and 7, 7, 6 in three Higher Level subjects including 6 in Physics and 7 in either HL Mathematics."
UUUME-T121~UEME-AKB52,http://www.bath.ac.uk/study/kis/2025-2026/programme/UEME-AKB52,BEng,Mechanical Engineering BEng (Hons),AAA,A level Contextual offer AAA or A*AB AAA or A*AB in three A levels including A in Mathematics and A in Physics.,36,"International Baccalaureate Typical offer 7, 7, 6 at HL International Baccalaureate Diploma 36 points overall and 7, 7, 6 in three Higher Level subjects including 6 in Physics and 7 in either HL Mathematics."
UUUME-T122~UEME-AFM52,http://www.bath.ac.uk/study/kis/2025-2026/programme/UEME-AFM52,MEng,Mechanical Engineering MEng (Hons),AAA,A level Contextual offer AAA or A*AB AAA or A*AB in three A levels including A in Mathematics and A in Physics.,36,"International Baccalaureate Typical offer 7, 7, 6 at HL International Baccalaureate Diploma 36 points overall and 7, 7, 6 in three Higher Level subjects including 6 in Physics and 7 in either HL Mathematics."
UUUME-T123~UEME-AKM52,http://www.bath.ac.uk/study/kis/2025-2026/programme/UEME-AKM52,MEng,Mechanical Engineering MEng (Hons),AAA,A level Contextual offer AAA or A*AB AAA or A*AB in three A levels including A in Mathematics and A in Physics.,36,"International Baccalaureate Typical offer 7, 7, 6 at HL International Baccalaureate Diploma 36 points overall and 7, 7, 6 in three Higher Level subjects including 6 in Physics and 7 in either HL Mathematics."
UUUME-T130~UEME-AFB53,http://www.bath.ac.uk/study/kis/2025-2026/programme/UEME-AFB53,BEng,Mechanical Engineering with Manufacturing and Management BEng (Hons),AAA,A level Contextual offer AAA or A*AB AAA or A*AB in three A levels including A in Mathematics and A in Physics.,36,"International Baccalaureate Typical offer 7, 7, 6 at HL International Baccalaureate Diploma 36 points overall and 7, 7, 6 in three Higher Level subjects including 6 in Physics and 7 in either HL Mathematics."
UUUME-T131~UEME-AKB53,http://www.bath.ac.uk/study/kis/2025-2026/programme/UEME-AKB53,BEng,Mechanical Engineering with Manufacturing and Management BEng (Hons),AAA,A level Contextual offer AAA or A*AB AAA or A*AB in three A levels including A in Mathematics and A in Physics.,36,"International Baccalaureate Typical offer 7, 7, 6 at HL International Baccalaureate Diploma 36 points overall and 7, 7, 6 in three Higher Level subjects including 6 in Physics and 7 in either HL Mathematics."
UUUME-T132~UEME-AFM53,http://www.bath.ac.uk/study/kis/2025-2026/programme/UEME-AFM53,MEng,Mechanical Engineering with Manufacturing and Management MEng (Hons),AAA,A level Contextual offer AAA or A*AB AAA or A*AB in three A levels including A in Mathematics and A in Physics.,36,"International Baccalaureate Typical offer 7, 7, 6 at HL International Baccalaureate Diploma 36 points overall and 7, 7, 6 in three Higher Level subjects including 6 in Physics and 7 in either HL Mathematics."
UUUME-T133~UEME-AKM53,http://www.bath.ac.uk/study/kis/2025-2026/programme/UEME-AKM53,MEng,Mechanical Engineering with Manufacturing and Management MEng (Hons),AAA,A level Contextual offer AAA or A*AB AAA or A*AB in three A levels including A in Mathematics and A in Physics.,36,"International Baccalaureate Typical offer 7, 7, 6 at HL International Baccalaureate Diploma 36 points overall and 7, 7, 6 in three Higher Level subjects including 6 in Physics and 7 in either HL Mathematics."
UUUME-T140~UEME-AFB54,http://www.bath.ac.uk/study/kis/2025-2026/programme/UEME-AFB54,BEng,Mechanical with Automotive Engineering BEng (Hons),AAA,A level Contextual offer AAA or A*AB AAA or A*AB in three A levels including A in Mathematics and A in Physics.,36,"International Baccalaureate Typical offer 7, 7, 6 at HL International Baccalaureate Diploma 36 points overall and 7, 7, 6 in three Higher Level subjects including 6 in Physics and 7 in either HL Mathematics."
UUUME-T141~UEME-AKB54,http://www.bath.ac.uk/study/kis/2025-2026/programme/UEME-AKB54,BEng,Mechanical with Automotive Engineering BEng (Hons),AAA,A level Contextual offer AAA or A*AB AAA or A*AB in three A levels including A in Mathematics and A in Physics.,36,"International Baccalaureate Typical offer 7, 7, 6 at HL International Baccalaureate Diploma 36 points overall and 7, 7, 6 in three Higher Level subjects including 6 in Physics and 7 in either HL Mathematics."
UUUME-T142~UEME-AFM54,http://www.bath.ac.uk/study/kis/2025-2026/programme/UEME-AFM54,MEng,Mechanical with Automotive Engineering MEng (Hons),AAA,A level Contextual offer AAA or A*AB AAA or A*AB in three A levels including A in Mathematics and A in Physics.,36,"International Baccalaureate Typical offer 7, 7, 6 at HL International Baccalaureate Diploma 36 points overall and 7, 7, 6 in three Higher Level subjects including 6 in Physics and 7 in either HL Mathematics."
UUUME-T143~UEME-AKM54,http://www.bath.ac.uk/study/kis/2025-2026/programme/UEME-AKM54,MEng,Mechanical with Automotive Engineering MEng (Hons),AAA,A level Contextual offer AAA or A*AB AAA or A*AB in three A levels including A in Mathematics and A in Physics.,36,"International Baccalaureate Typical offer 7, 7, 6 at HL International Baccalaureate Diploma 36 points overall and 7, 7, 6 in three Higher Level subjects including 6 in Physics and 7 in either HL Mathematics."
UUUMN-C110~UMMN-ANB12,http://www.bath.ac.uk/study/kis/2025-2026/programme/UMMN-ANB12,BSc,Business BSc (Hons),AAA,A level Typical offer AAA or A*AB AAA or A*AB in three A levels.,36,"International Baccalaureate Typical offer 6, 6, 6 or 7, 6, 5 at HL International Baccalaureate Diploma 36 points overall and 6, 6, 6 or 7, 6, 5 in three Higher Level subjects."
UUUMN-C120~UMMN-AFB10,http://www.bath.ac.uk/study/kis/2025-2026/programme/UMMN-AFB10,BSc,Accounting and Finance BSc (Hons),A*AA,A level Typical offer A*AA or A*A*B A*AA or A*A*B in three A levels including A in Mathematics.,36,"International Baccalaureate Typical offer 7, 6, 6 or 7, 7, 5 at HL International Baccalaureate Diploma 36 points overall and 7, 6, 6 or 7, 7, 5 in three Higher Level subjects including 6 in either HL Mathematics."
UUUMN-C121~UMMN-AKB10,http://www.bath.ac.uk/study/kis/2025-2026/programme/UMMN-AKB10,BSc,Accounting and Finance BSc (Hons),A*AA,A level Typical offer A*AA or A*A*B A*AA or A*A*B in three A levels including A in Mathematics.,36,"International Baccalaureate Typical offer 7, 6, 6 or 7, 7, 5 at HL International Baccalaureate Diploma 36 points overall and 7, 6, 6 or 7, 7, 5 in three Higher Level subjects including 6 in either HL Mathematics."
UUUMN-C140~UMMN-AFB14,http://www.bath.ac.uk/study/kis/2025-2026/programme/UMMN-AFB14,BSc,Management BSc (Hons),AAA,A level Typical offer AAA or A*AB AAA or A*AB in three A levels.,36,"International Baccalaureate Typical offer 6, 6, 6 or 7, 6, 5 at HL International Baccalaureate Diploma 36 points overall and 6, 6, 6 or 7, 6, 5 in three Higher Level subjects."
UUUMN-C141~UMMN-AKB14,http://www.bath.ac.uk/study/kis/2025-2026/programme/UMMN-AKB14,BSc,Management BSc (Hons),AAA,A level Typical offer AAA or A*AB AAA or A*AB in three A levels.,36,"International Baccalaureate Typical offer 6, 6, 6 or 7, 6, 5 at HL International Baccalaureate Diploma 36 points overall and 6, 6, 6 or 7, 6, 5 in three Higher Level subjects."
UUUMN-C150~UMMN-AKB13,http://www.bath.ac.uk/study/kis/2025-2026/programme/UMMN-AKB13,BSc,International Management BSc (Hons),AAA,A level Typical offer AAA or A*AB AAA or A*AB in three A levels.,36,"International Baccalaureate Typical offer 6, 6, 6 or 7, 6, 5 at HL International Baccalaureate Diploma 36 points overall and 6, 6, 6 or 7, 6, 5 in three Higher Level subjects."
UUUMN-C160~UMMN-AKB15,http://www.bath.ac.uk/study/kis/2025-2026/programme/UMMN-AKB15,BSc,Management with Marketing BSc (Hons),AAA,A level Typical offer AAA or A*AB AAA or A*AB in three A levels.,36,"International Baccalaureate Typical offer 6, 6, 6 or 7, 6, 5 at HL International Baccalaureate Diploma 36 points overall and 6, 6, 6 or 7, 6, 5 in three Higher Level subjects."
UUUMN-C170~UMMN-AFB11,http://www.bath.ac.uk/study/kis/2025-2026/programme/UMMN-AFB11,BSc,Accounting and Management BSc (Hons),AAA,A level Typical offer AAA or A*AB AAA or A*AB in three A levels.,36,"International Baccalaureate Typical offer 6, 6, 6 or 7, 6, 5 at HL International Baccalaureate Diploma 36 points overall and 6, 6, 6 or 7, 6, 5 in three Higher Level subjects."
UUUMN-C171~UMMN-AKB11,http://www.bath.ac.uk/study/kis/2025-2026/programme/UMMN-AKB11,BSc,Accounting and Management BSc (Hons),AAA,A level Typical offer AAA or A*AB AAA or A*AB in three A levels.,36,"International Baccalaureate Typical offer 6, 6, 6 or 7, 6, 5 at HL International Baccalaureate Diploma 36 points overall and 6, 6, 6 or 7, 6, 5 in three Higher Level subjects."
UUUPH-N110~USPH-AFB20,http://www.bath.ac.uk/study/kis/2025-2026/programme/USPH-AFB20,BSc,Physics BSc (Hons),A*AA,A level Typical offer A*AA A*AA in three A levels including Mathematics and Physics with A* in Mathematics or Physics (or Further Mathematics if applicable).,36,"International Baccalaureate Typical offer 7, 6, 6 at HL International Baccalaureate Diploma 36 points overall and 7, 6, 6 in three Higher Level subjects including Physics and either HL Mathematics."
UUUPH-N111~USPH-AKB20,http://www.bath.ac.uk/study/kis/2025-2026/programme/USPH-AKB20,BSc,Physics BSc (Hons),A*AA,A level Typical offer A*AA A*AA in three A levels including Mathematics and Physics with A* in Mathematics or Physics (or Further Mathematics if applicable).,36,"International Baccalaureate Typical offer 7, 6, 6 at HL International Baccalaureate Diploma 36 points overall and 7, 6, 6 in three Higher Level subjects including Physics and either HL Mathematics."
UUUPH-N112~USPH-AFM20,http://www.bath.ac.uk/study/kis/2025-2026/programme/USPH-AFM20,MPhys,Physics MPhys (Hons),A*AA,A level Typical offer A*AA A*AA in three A levels including Mathematics and Physics with A* in Mathematics or Physics (or Further Mathematics if applicable).,36,"International Baccalaureate Typical offer 7, 6, 6 at HL International Baccalaureate Diploma 36 points overall and 7, 6, 6 in three Higher Level subjects including Physics and either HL Mathematics."
UUUPH-N113~USPH-AFM21,http://www.bath.ac.uk/study/kis/2025-2026/programme/USPH-AFM21,MPhys,Physics MPhys (Hons),A*AA,A level Typical offer A*AA A*AA in three A levels including Mathematics and Physics with A* in Mathematics or Physics (or Further Mathematics if applicable).,36,"International Baccalaureate Typical offer 7, 6, 6 at HL International Baccalaureate Diploma 36 points overall and 7, 6, 6 in three Higher Level subjects including Physics and either HL Mathematics."
UUUPH-N114~USPH-AKM21,http://www.bath.ac.uk/study/kis/2025-2026/programme/USPH-AKM21,MPhys,Physics MPhys (Hons),A*AA,A level Typical offer A*AA A*AA in three A levels including Mathematics and Physics with A* in Mathematics or Physics (or Further Mathematics if applicable).,36,"International Baccalaureate Typical offer 7, 6, 6 at HL International Baccalaureate Diploma 36 points overall and 7, 6, 6 in three Higher Level subjects including Physics and either HL Mathematics."
