kiscourseid,url,degree_type,degree_title,a_level_grade_req,a_level_subject_reqs,ib_grade_req,ib_subject_req
2013447,https://www.manchester.ac.uk/study/undergraduate/courses/2025/09899/meng-materials-science-and-engineering-with-corrosion/,MEng,Materials Science and Engineering with Corrosion,AAA,"AAA including two from Mathematics, Physics and Chemistry. If you are not taking A-level Mathematics, Grade 7/A at GCSE/iGCSE Mathematics is required. If you do not have the required grades or subjects you may want to consider our integrated foundation year. Practical skills are a crucial part of science education and therefore there will be a requirement to pass the practical element of any science A-level taken. Where applicants are applying for science and related degrees, this is likely to be made explicit in the offers you will receive.",36,"Applicants must demonstrate a broad general education including acceptable levels of literacy and numeracy, equivalent to at least Grade C/4 in GCSE/iGCSE English Language, Mathematics and Science."
2013448,https://www.manchester.ac.uk/study/undergraduate/courses/2025/09900/meng-materials-science-and-engineering-with-textiles-technology/,MEng,Materials Science and Engineering with Textiles Technology,AAA,"AAA including two from Mathematics, Physics and Chemistry. If you are not taking A-level Mathematics, Grade 7/A at GCSE/iGCSE Mathematics is required. If you do not have the required grades or subjects you may want to consider our integrated foundation year. Practical skills are a crucial part of science education and therefore there will be a requirement to pass the practical element of any science A-level taken. Where applicants are applying for science and related degrees, this is likely to be made explicit in the offers you will receive.",36,"Applicants must demonstrate a broad general education including acceptable levels of literacy and numeracy, equivalent to at least Grade C/4 in GCSE/iGCSE English Language, Mathematics and Science."
2013449,https://www.manchester.ac.uk/study/undergraduate/courses/2025/09937/bsc-accounting-with-industrial-professional-experience/,BSc,Accounting with Industrial/Professional Experience,AAA,"Grades AAA. Native language A-Levels are accepted. General Studies is normally accepted if one of four A-Levels passed in the same sitting. In most circumstances we will expect candidates to complete three A-Levels in one sitting to demonstrate the ability to manage a high level and volume of study. We accept native language A Levels providing they are taken in the same sitting as your other subjects. We will not accept the combination of Mathematics, Further Mathematics and a native language. Preferred A-Level subjects We will consider the subjects you have taken in addition to your individual grades. Due to the popularity of our courses we may prioritise applicants based on the number of preferred subjects that they are studying. We may also take into consideration the combination of subjects taken. Please use the list below to check our preferred subjects for BSc (Hons) Accounting: Accounting, Business Studies, Economics, English Language/Literature, Geography, Government and Politics, Law, Mathematics/Further Mathematics, Politics, Quantitative Methods and Statistics.",36,"36 points overall.Â 6,6,6 in Higher Level subjects."
2013450,https://www.manchester.ac.uk/study/undergraduate/courses/2025/10054/ba-history-and-arabic/,BA,History and Arabic,,ABB including Grade A History. This course is designed for students whose level of Arabic is beginners only.,34,"34Â points overall.Â 6,5,5 in Higher Level subjects (including 6 in History)"
2013452,https://www.manchester.ac.uk/study/undergraduate/courses/2025/09967/bsc-management-international-business-economics-with-industrial-professional-experience/,BSc,Management (International Business Economics) with Industrial/Professional Experience,AAA,"Grades AAA. Native language A-Levels are accepted. General Studies is normally accepted if one of four A-Levels passed in the same sitting. In most circumstances we will expect candidates to complete three A-Levels in one sitting to demonstrate the ability to manage a high level and volume of study. We accept native language A Levels providing they are taken in the same sitting as your other subjects. We will not accept the combination of Mathematics, Further Mathematics and a native language. Preferred A-Level subjects We will consider the subjects you have taken in addition to your individual grades. Due to the popularity of our courses we may prioritise applicants based on the number of preferred subjects that they are studying. We may also take into consideration the combination of subjects taken. Please use the list below to check our preferred subjects for BSc (Hons) Management / BSc (Hons) Management (Specialism) / BSc (Hons) International Management: Accounting, Business Studies, Economics, English Language/Literature, Geography, Government and Politics, Law, Mathematics/Further Mathematics, Politics, Psychology, Quantitative Methods, Sociology and Statistics.",36,"36 points overall.Â 6,6,6 in Higher Level subjects."
2013454,https://www.manchester.ac.uk/study/undergraduate/courses/2025/09970/bsc-management-marketing-with-industrial-professional-experience/,BSc,Management (Marketing) with Industrial/Professional Experience,AAA,"Grades AAA. Native language A-Levels are accepted. General Studies is normally accepted if one of four A-Levels passed in the same sitting. In most circumstances we will expect candidates to complete three A-Levels in one sitting to demonstrate the ability to manage a high level and volume of study. We accept native language A Levels providing they are taken in the same sitting as your other subjects. We will not accept the combination of Mathematics, Further Mathematics and a native language. Preferred A-Level subjects We will consider the subjects you have taken in addition to your individual grades. Due to the popularity of our courses we may prioritise applicants based on the number of preferred subjects that they are studying. We may also take into consideration the combination of subjects taken. Please use the list below to check our preferred subjects for BSc (Hons) Management / BSc (Hons) Management (Specialism) / BSc (Hons) International Management: Accounting, Business Studies, Economics, English Language/Literature, Geography, Government and Politics, Law, Mathematics/Further Mathematics, Politics, Psychology, Quantitative Methods, Sociology and Statistics.",36,"36 points overall.Â 6,6,6 in Higher Level subjects."
2013461,https://www.manchester.ac.uk/study/undergraduate/courses/2025/09963/bsc-international-business-finance-and-economics-with-industrial-professional-experience/,BSc,"International Business, Finance and Economics with Industrial/Professional Experience",AAA,"Grades AAA. Native language A-Levels are accepted. General Studies is normally accepted if one of four A-Levels passed in the same sitting. In most circumstances we will expect candidates to complete three A-Levels in one sitting to demonstrate the ability to manage a high level and volume of study. We accept native language A Levels providing they are taken in the same sitting as your other subjects. We will not accept the combination of Mathematics, Further Mathematics and a native language. Preferred A-Level subjects We will consider the subjects you have taken in addition to your individual grades. Due to the popularity of our courses we may prioritise applicants based on the number of preferred subjects that they are studying. We may also take into consideration the combination of subjects taken. Please use the list below to check our preferred subjects for BSc (Hons) International Business, Finance and Economics. Accounting, Business Studies, Economics, English Language/Literature, Geography, Government and Politics, Law, Mathematics/Further Mathematics, Politics, Psychology, Quantitative Methods, Sociology and Statistics.",36,"36 points overall.Â 6,6,6 in Higher Level subjects."
2013462,https://www.manchester.ac.uk/study/undergraduate/courses/2025/09965/bsc-management-accounting-and-finance-with-industrial-professional-experience/,BSc,Management (Accounting & Finance) with Industrial/Professional Experience,AAA,"Grades AAA. Native language A-Levels are accepted. General Studies is normally accepted if one of four A-Levels passed in the same sitting. In most circumstances we will expect candidates to complete three A-Levels in one sitting to demonstrate the ability to manage a high level and volume of study. We accept native language A Levels providing they are taken in the same sitting as your other subjects. We will not accept the combination of Mathematics, Further Mathematics and a native language. Preferred A-Level subjects We will consider the subjects you have taken in addition to your individual grades. Due to the popularity of our courses we may prioritise applicants based on the number of preferred subjects that they are studying. We may also take into consideration the combination of subjects taken. Please use the list below to check our preferred subjects for BSc (Hons) Management / BSc (Hons) Management (Specialism) / BSc (Hons) International Management: Accounting, Business Studies, Economics, English Language/Literature, Geography, Government and Politics, Law, Mathematics/Further Mathematics, Politics, Psychology, Quantitative Methods, Sociology and Statistics.",36,"36 points overall.Â 6,6,6 in Higher Level subjects."
2013463,https://www.manchester.ac.uk/study/undergraduate/courses/2025/09966/bsc-management-human-resources-with-industrial-professional-experience/,BSc,Management (Human Resources) with Industrial/Professional Experience,AAA,"Grades AAA. Native language A-Levels are accepted. General Studies is normally accepted if one of four A-Levels passed in the same sitting. In most circumstances we will expect candidates to complete three A-Levels in one sitting to demonstrate the ability to manage a high level and volume of study. We accept native language A Levels providing they are taken in the same sitting as your other subjects. We will not accept the combination of Mathematics, Further Mathematics and a native language. Preferred A-Level subjects We will consider the subjects you have taken in addition to your individual grades. Due to the popularity of our courses we may prioritise applicants based on the number of preferred subjects that they are studying. We may also take into consideration the combination of subjects taken. Please use the list below to check our preferred subjects for BSc (Hons) Management / BSc (Hons) Management (Specialism) / BSc (Hons) International Management: Accounting, Business Studies, Economics, English Language/Literature, Geography, Government and Politics, Law, Mathematics/Further Mathematics, Politics, Psychology, Quantitative Methods, Sociology and Statistics.",36,"36 points overall.Â 6,6,6 in Higher Level subjects."
2013464,https://www.manchester.ac.uk/study/undergraduate/courses/2025/11242/bsc-management-innovation-strategy-and-entrepreneurship-with-industrial---professional-experience/,BSc,"Management (Innovation, Strategy and Entrepreneurship) with Industrial / Professional Experience",AAA,"Grades AAA. Native language A-Levels are accepted. General Studies is normally accepted if one of four A-Levels passed in the same sitting. In most circumstances we will expect candidates to complete three A-Levels in one sitting to demonstrate the ability to manage a high level and volume of study. We accept native language A Levels providing they are taken in the same sitting as your other subjects. We will not accept the combination of Mathematics, Further Mathematics and a native language. Preferred A-Level subjects We will consider the subjects you have taken in addition to your individual grades. Due to the popularity of our courses we may prioritise applicants based on the number of preferred subjects that they are studying. We may also take into consideration the combination of subjects taken. Please use the list below to check our preferred subjects for BSc (Hons) Management / BSc (Hons) Management (Specialism) / BSc (Hons) International Management: Accounting, Business Studies, Economics, English Language/Literature, Geography, Government and Politics, Law, Mathematics/Further Mathematics, Politics, Psychology, Quantitative Methods, Sociology and Statistics.",36,"36 points overall.Â 6,6,6 in Higher Level subjects."
2013465,https://www.manchester.ac.uk/study/undergraduate/courses/2025/09964/bsc-management-with-industrial-professional-experience/,BSc,Management with Industrial/Professional Experience,AAA,"Grades AAA. Native language A-Levels are accepted. General Studies is normally accepted if one of four A-Levels passed in the same sitting. In most circumstances we will expect candidates to complete three A-Levels in one sitting to demonstrate the ability to manage a high level and volume of study. We accept native language A Levels providing they are taken in the same sitting as your other subjects. We will not accept the combination of Mathematics, Further Mathematics and a native language. Preferred A-Level subjects We will consider the subjects you have taken in addition to your individual grades. Due to the popularity of our courses we may prioritise applicants based on the number of preferred subjects that they are studying. We may also take into consideration the combination of subjects taken. Please use the list below to check our preferred subjects for BSc (Hons) Management / BSc (Hons) Management (Specialism) / BSc (Hons) International Management: Accounting, Business Studies, Economics, English Language/Literature, Geography, Government and Politics, Law, Mathematics/Further Mathematics, Politics, Psychology, Quantitative Methods, Sociology and Statistics.",36,"36 points overall.Â 6,6,6 in Higher Level subjects."
2013466,https://www.manchester.ac.uk/study/undergraduate/courses/2025/10110/msci-biochemistry/,MSci,Biochemistry,AAA,"We require grades AAA-AAB, including grades AA in Chemistry and one of Biology, Physics and Mathematics (the Core Sciences). Applicants predicted/who have achieved a B in their third A level will receive an offer of AAB, while those predicted/who have achieved an A or A* will be eligible for an offer of AAA. If you are taking Chemistry and no other Core Science subject, we can consider you for an AAA offer if you are also sitting an A level in Geography, Psychology, Environmental Studies or Physical Education in place of the second Core Science. If your predicted grades are one grade below our minimum entry requirements we may still make you an aspirational offer if you meet our contextual criteria . Subjects with overlapping content are not normally considered as separate. A-levels. For example Further Mathematics is not considered alongside Mathematics and Human Biology is not considered alongside Biology. If you are concerned there is too much overlap in your A level subjects, please contact us for advice before applying. We believe that practical skills in the sciences are integral to a candidate’s understanding and appreciation of these subjects. Therefore we encourage all applicants to undertake any practical skills assessment if it is available in their qualification. Where applicants are applying for science and related degrees, this is likely to be made explicit in the offers you will receive.",35,"35-36 points overall with 6, 6, 5 to 6, 6, 6 at Higher Level including Chemistry and another science subject, normally Biology."
2013467,https://www.manchester.ac.uk/study/undergraduate/courses/2025/10111/msci-biology/,MSci,Biology,AAA,"We require grades AAA-AAB, including two of Biology, Chemistry, Physics and Mathematics (the Core Sciences ). You must have a minimum of grades AA in at least two Core Sciences. Applicants predicted/who have achieved a B in their third A level will receive an offer of AAB, while those predicted/who have achieved an A or A* will be eligible for an offer of AAA. If you are taking only one of the above Core Science subjects, we can consider you for an AAA offer if you are also sitting an A level in at least one of Geography, Psychology, Environmental Studies or Physical Education in place of the second Core Science. If your predicted grades are one grade below our minimum entry requirements we may still make you an aspirational offer if you meet our contextual criteria . Subjects with overlapping content are not normally considered as separate. A-levels. For example, Further Mathematics is not considered alongside Mathematics and Human Biology is not considered alongside Biology. If you are concerned there is too much overlap in your A level subjects, please contact us for advice before applying. We believe that practical skills in the sciences are integral to a candidate s understanding and appreciation of these subjects. Therefore we encourage all applicants to undertake any practical skills assessment if it is available in their qualification. Where applicants are applying for science and related degrees, this is likely to be made explicit in the offers you will receive.",35,"35-36 points overall with 6, 6, 5 to 6, 6, 6 at Higher Level including two science subjects, normally Biology and Chemistry."
2013468,https://www.manchester.ac.uk/study/undergraduate/courses/2025/10112/msci-biomedical-sciences/,MSci,Biomedical Sciences,AAA,"We require grades AAA-AAB, including two of Biology, Chemistry, Physics and Mathematics (the Core Sciences ). You must have a minimum of grades AA in at least two Core Sciences. Applicants predicted/who have achieved a B in their third A level will receive an offer of AAB, while those predicted/who have achieved an A or A* will be eligible for an offer of AAA. If you are taking only one of the above Core Science subjects, we can consider you for an AAA offer if you are also sitting an A level in at least one of Geography, Psychology, Environmental Studies or Physical Education in place of the second Core Science. If your predicted grades are one grade below our minimum entry requirements we may still make you an aspirational offer if you meet our contextual criteria . Subjects with overlapping content are not normally considered as separate. A-levels. For example, Further Mathematics is not considered alongside Mathematics and Human Biology is not considered alongside Biology. If you are concerned there is too much overlap in your A level subjects, please contact us for advice before applying. We believe that practical skills in the sciences are integral to a candidate s understanding and appreciation of these subjects. Therefore we encourage all applicants to undertake any practical skills assessment if it is available in their qualification. Where applicants are applying for science and related degrees, this is likely to be made explicit in the offers you will receive.",35,"35-36 points overall with 6, 6, 5 to 6, 6, 6 at Higher Level including two science subjects, normally Biology and Chemistry."
2013469,https://www.manchester.ac.uk/study/undergraduate/courses/2025/10114/msci-biotechnology/,MSci,Biotechnology,AAA,"We require grades AAA-AAB, including two of Biology, Chemistry, Physics and Mathematics (the Core Sciences ). You must have a minimum of grades AA in at least two Core Sciences. Applicants predicted/who have achieved a B in their third A level will receive an offer of AAB, while those predicted/who have achieved an A or A* will be eligible for an offer of AAA. If you are taking only one of the above Core Science subjects, we can consider you for an AAA offer if you are also sitting an A level in at least one of Geography, Psychology, Environmental Studies or Physical Education in place of the second Core Science. If your predicted grades are one grade below our minimum entry requirements we may still make you an aspirational offer if you meet our contextual criteria . Subjects with overlapping content are not normally considered as separate. A-levels. For example, Further Mathematics is not considered alongside Mathematics and Human Biology is not considered alongside Biology. If you are concerned there is too much overlap in your A level subjects, please contact us for advice before applying. We believe that practical skills in the sciences are integral to a candidate s understanding and appreciation of these subjects. Therefore we encourage all applicants to undertake any practical skills assessment if it is available in their qualification. Where applicants are applying for science and related degrees, this is likely to be made explicit in the offers you will receive.",35,"35-36 points overall with 6, 6, 5 to 6, 6, 6 at Higher Level including two science subjects, normally Biology and Chemistry."
2013472,https://www.manchester.ac.uk/study/undergraduate/courses/2025/10120/msci-genetics/,MSci,Genetics,AAA,"We require grades AAA-AAB, including two of Biology, Chemistry, Physics and Mathematics (the Core Sciences ). You must have a minimum of grades AA in at least two Core Sciences. Applicants predicted/who have achieved a B in their third A level will receive an offer of AAB, while those predicted/who have achieved an A or A* will be eligible for an offer of AAA. If you are taking only one of the above Core Science subjects, we can consider you for an AAA offer if you are also sitting an A level in at least one of Geography, Psychology, Environmental Studies or Physical Education in place of the second Core Science. If your predicted grades are one grade below our minimum entry requirements we may still make you an aspirational offer if you meet our contextual criteria . Subjects with overlapping content are not normally considered as separate. A-levels. For example, Further Mathematics is not considered alongside Mathematics and Human Biology is not considered alongside Biology. If you are concerned there is too much overlap in your A level subjects, please contact us for advice before applying. We believe that practical skills in the sciences are integral to a candidate s understanding and appreciation of these subjects. Therefore we encourage all applicants to undertake any practical skills assessment if it is available in their qualification. Where applicants are applying for science and related degrees, this is likely to be made explicit in the offers you will receive.",35,"35-36 points overall with 6, 6, 5 to 6, 6, 6 at Higher Level including two science subjects, normally Biology and Chemistry."
2013473,https://www.manchester.ac.uk/study/undergraduate/courses/2025/10121/msci-medical-biochemistry/,MSci,Medical Biochemistry,AAA,"We require grades AAA-AAB, including grades AA in Chemistry and one of Biology, Physics and Mathematics (the Core Sciences). Applicants predicted/who have achieved a B in their third A level will receive an offer of AAB, while those predicted/who have achieved an A or A* will be eligible for an offer of AAA. If you are taking Chemistry and no other Core Science subject, we can consider you for an AAA offer if you are also sitting an A level in Geography, Psychology, Environmental Studies or Physical Education in place of the second Core Science. If your predicted grades are one grade below our minimum entry requirements we may still make you an aspirational offer if you meet our contextual criteria . Subjects with overlapping content are not normally considered as separate. A-levels. For example Further Mathematics is not considered alongside Mathematics and Human Biology is not considered alongside Biology. If you are concerned there is too much overlap in your A level subjects, please contact us for advice before applying. We believe that practical skills in the sciences are integral to a candidate’s understanding and appreciation of these subjects. Therefore we encourage all applicants to undertake any practical skills assessment if it is available in their qualification. Where applicants are applying for science and related degrees, this is likely to be made explicit in the offers you will receive.",35,"35-36 points overall with 6, 6, 5 to 6, 6, 6 at Higher Level including Chemistry and another science subject, normally Biology."
2013474,https://www.manchester.ac.uk/study/undergraduate/courses/2025/10122/msci-microbiology/,MSci,Microbiology,AAA,"We require grades AAA-AAB, including two of Biology, Chemistry, Physics and Mathematics (the Core Sciences ). You must have a minimum of grades AA in at least two Core Sciences. Applicants predicted/who have achieved a B in their third A level will receive an offer of AAB, while those predicted/who have achieved an A or A* will be eligible for an offer of AAA. If you are taking only one of the above Core Science subjects, we can consider you for an AAA offer if you are also sitting an A level in at least one of Geography, Psychology, Environmental Studies or Physical Education in place of the second Core Science. If your predicted grades are one grade below our minimum entry requirements we may still make you an aspirational offer if you meet our contextual criteria . Subjects with overlapping content are not normally considered as separate. A-levels. For example, Further Mathematics is not considered alongside Mathematics and Human Biology is not considered alongside Biology. If you are concerned there is too much overlap in your A level subjects, please contact us for advice before applying. We believe that practical skills in the sciences are integral to a candidate s understanding and appreciation of these subjects. Therefore we encourage all applicants to undertake any practical skills assessment if it is available in their qualification. Where applicants are applying for science and related degrees, this is likely to be made explicit in the offers you will receive.",35,"35-36 points overall with 6, 6, 5 to 6, 6, 6 at Higher Level including two science subjects, normally Biology and Chemistry."
2013475,https://www.manchester.ac.uk/study/undergraduate/courses/2025/10123/msci-molecular-biology/,MSci,Molecular Biology,AAA,"We require grades AAA-AAB, including grades AA in Chemistry and one of Biology, Physics and Mathematics (the Core Sciences). Applicants predicted/who have achieved a B in their third A level will receive an offer of AAB, while those predicted/who have achieved an A or A* will be eligible for an offer of AAA. If you are taking Chemistry and no other Core Science subject, we can consider you for an AAA offer if you are also sitting an A level in Geography, Psychology, Environmental Studies or Physical Education in place of the second Core Science. If your predicted grades are one grade below our minimum entry requirements we may still make you an aspirational offer if you meet our contextual criteria . Subjects with overlapping content are not normally considered as separate. A-levels. For example Further Mathematics is not considered alongside Mathematics and Human Biology is not considered alongside Biology. If you are concerned there is too much overlap in your A level subjects, please contact us for advice before applying. We believe that practical skills in the sciences are integral to a candidate’s understanding and appreciation of these subjects. Therefore we encourage all applicants to undertake any practical skills assessment if it is available in their qualification. Where applicants are applying for science and related degrees, this is likely to be made explicit in the offers you will receive.",35,"35-36 points overall with 6, 6, 5 to 6, 6, 6 at Higher Level including Chemistry and another science subject, normally Biology."
2013476,https://www.manchester.ac.uk/study/undergraduate/courses/2025/10124/msci-neuroscience/,MSci,Neuroscience,AAA,"We require grades AAA-AAB, including two of Biology, Chemistry, Physics and Mathematics (the Core Sciences ). You must have a minimum of grades AA in at least two Core Sciences. Applicants predicted/who have achieved a B in their third A level will receive an offer of AAB, while those predicted/who have achieved an A or A* will be eligible for an offer of AAA. If you are taking only one of the above Core Science subjects, we can consider you for an AAA offer if you are also sitting an A level in at least one of Geography, Psychology, Environmental Studies or Physical Education in place of the second Core Science. If your predicted grades are one grade below our minimum entry requirements we may still make you an aspirational offer if you meet our contextual criteria . Subjects with overlapping content are not normally considered as separate. A-levels. For example, Further Mathematics is not considered alongside Mathematics and Human Biology is not considered alongside Biology. If you are concerned there is too much overlap in your A level subjects, please contact us for advice before applying. We believe that practical skills in the sciences are integral to a candidate s understanding and appreciation of these subjects. Therefore we encourage all applicants to undertake any practical skills assessment if it is available in their qualification. Where applicants are applying for science and related degrees, this is likely to be made explicit in the offers you will receive.",35,"35-36 points overall with 6, 6, 5 to 6, 6, 6 at Higher Level including two science subjects, normally Biology and Chemistry."
2013477,https://www.manchester.ac.uk/study/undergraduate/courses/2025/10125/msci-pharmacology/,MSci,Pharmacology,AAA,"We require grades AAA-AAB, including two of Biology, Chemistry, Physics and Mathematics (the Core Sciences ). You must have a minimum of grades AA in at least two Core Sciences. Applicants predicted/who have achieved a B in their third A level will receive an offer of AAB, while those predicted/who have achieved an A or A* will be eligible for an offer of AAA. If you are taking only one of the above Core Science subjects, we can consider you for an AAA offer if you are also sitting an A level in at least one of Geography, Psychology, Environmental Studies or Physical Education in place of the second Core Science. If your predicted grades are one grade below our minimum entry requirements we may still make you an aspirational offer if you meet our contextual criteria . Subjects with overlapping content are not normally considered as separate. A-levels. For example, Further Mathematics is not considered alongside Mathematics and Human Biology is not considered alongside Biology. If you are concerned there is too much overlap in your A level subjects, please contact us for advice before applying. We believe that practical skills in the sciences are integral to a candidate s understanding and appreciation of these subjects. Therefore we encourage all applicants to undertake any practical skills assessment if it is available in their qualification. Where applicants are applying for science and related degrees, this is likely to be made explicit in the offers you will receive.",35,"35-36 points overall with 6, 6, 5 to 6, 6, 6 at Higher Level including two science subjects, normally Biology and Chemistry."
2013479,https://www.manchester.ac.uk/study/undergraduate/courses/2025/10127/msci-medical-physiology/,MSci,Medical Physiology,AAA,"We require grades AAA-AAB, including two of Biology, Chemistry, Physics and Mathematics (the Core Sciences ). You must have a minimum of grades AA in at least two Core Sciences. Applicants predicted/who have achieved a B in their third A level will receive an offer of AAB, while those predicted/who have achieved an A or A* will be eligible for an offer of AAA. If you are taking only one of the above Core Science subjects, we can consider you for an AAA offer if you are also sitting an A level in at least one of Geography, Psychology, Environmental Studies or Physical Education in place of the second Core Science. If your predicted grades are one grade below our minimum entry requirements we may still make you an aspirational offer if you meet our contextual criteria . Subjects with overlapping content are not normally considered as separate. A-levels. For example, Further Mathematics is not considered alongside Mathematics and Human Biology is not considered alongside Biology. If you are concerned there is too much overlap in your A level subjects, please contact us for advice before applying. We believe that practical skills in the sciences are integral to a candidate s understanding and appreciation of these subjects. Therefore we encourage all applicants to undertake any practical skills assessment if it is available in their qualification. Where applicants are applying for science and related degrees, this is likely to be made explicit in the offers you will receive.",35,"35-36 points overall with 6, 6, 5 to 6, 6, 6 at Higher Level including two science subjects, normally Biology and Chemistry."
2013481,https://www.manchester.ac.uk/study/undergraduate/courses/2025/10129/msci-zoology/,MSci,Zoology,AAA,"We require grades AAA-AAB, including two of Biology, Chemistry, Physics and Mathematics (the Core Sciences ). You must have a minimum of grades AA in at least two Core Sciences. Applicants predicted/who have achieved a B in their third A level will receive an offer of AAB, while those predicted/who have achieved an A or A* will be eligible for an offer of AAA. If you are taking only one of the above Core Science subjects, we can consider you for an AAA offer if you are also sitting an A level in at least one of Geography, Psychology, Environmental Studies or Physical Education in place of the second Core Science. If your predicted grades are one grade below our minimum entry requirements we may still make you an aspirational offer if you meet our contextual criteria . Subjects with overlapping content are not normally considered as separate. A-levels. For example, Further Mathematics is not considered alongside Mathematics and Human Biology is not considered alongside Biology. If you are concerned there is too much overlap in your A level subjects, please contact us for advice before applying. We believe that practical skills in the sciences are integral to a candidate s understanding and appreciation of these subjects. Therefore we encourage all applicants to undertake any practical skills assessment if it is available in their qualification. Where applicants are applying for science and related degrees, this is likely to be made explicit in the offers you will receive.",35,Alternative entry requirements exist for this course. You may view these by selecting from the list below.
2013482,https://www.manchester.ac.uk/study/undergraduate/courses/2025/18107/bass-sociology-and-data-analytics/,,BASS Sociology and Data Analytics,ABB,"ABB. We do not accept two AS-level grades in place of one A-level. Applicants must be studying at least one of the following A-level subjects: Accounting; Economics; Finance; Business Studies; Development Studies; Government and Politics; Economic and Social History; Mathematics; Anthropology; Sociology; Philosophy; Religious Studies; English Language; English Literature; Geography; Psychology; Classical Civilisation; History; Archaeology; Communication Studies; Environmental Studies; World Development; Biology; Chemistry; Physics; Modern Languages. We accept native language A Levels providing they are taken in the same sitting as your other subjects. We will not accept combination of Mathematics, Further Mathematics and a native language. We accept the Level 3 Diploma in Financial Studies (DipFS) as equivalent to an A-level if taken alongside two full. A-levels from the list of acceptable subjects above.",34,"6,5,5 at Higher level, 34 points overall."
2013483,https://www.manchester.ac.uk/study/undergraduate/courses/2025/18108/bass-criminology-and-data-analytics/,,BASS Criminology and Data Analytics,ABB,"ABB. We do not accept two A/S Levels grades in place of one A-Level. Applicants must be studying at least one of the following A-level subjects: Accounting; Economics; Finance; Business Studies; Development Studies; Government and Politics; Economic and Social History; Mathematics; Anthropology; Sociology; Philosophy; Religious Studies; English Language; English Literature; Geography; Psychology; Classical Civilisation; History; Archaeology; Communication Studies; Environmental Studies; World Development; Biology; Chemistry; Physics; Modern Languages. We accept native language A Levels providing they are taken in the same sitting as your other subjects. We will not accept combination of Mathematics, Further Mathematics and a native language. We accept the Level 3 Diploma in Financial Studies (DipFS) as equivalent to an A-level if taken alongside two full. A-levels from the list of acceptable subjects above.",34,"6,5,5 at Higher level, 34 points overall."
2013487,https://www.manchester.ac.uk/study/undergraduate/courses/2025/18110/bass-politics-and-quantitative-methods/,,BASS Politics and Data Analytics,ABB,"ABB. We do not accept two AS Level grades in place of one A-Level. Applicants must be studying at least one of the following A-level subjects: Accounting; Economics; Finance; Business Studies; Development Studies; Government and Politics; Economic and Social History; Mathematics; Anthropology; Sociology; Philosophy; Religious Studies; English Language; English Literature; Geography; Psychology; Classical Civilisation; History; Archaeology; Communication Studies; Environmental Studies; World Development; Biology; Chemistry; Physics; Modern Languages. We accept native language A Levels providing they are taken in the same sitting as your other subjects. We will not accept combination of Mathematics, Further Mathematics and a native language. We accept the Level 3 Diploma in Financial Studies (DipFS) as equivalent to an A-level if taken alongside two full. A-levels from the list of acceptable subjects above.",34,"6,5,5 at Higher level, 34 points overall."
2013488,https://www.manchester.ac.uk/study/undergraduate/courses/2025/18109/bass-philosophy-and-data-analytics/,,,,,,
2013489,https://www.manchester.ac.uk/study/undergraduate/courses/2025/10006/ba-linguistics-and-arabic/,BA,Linguistics and Arabic,ABB,Grades ABB.,34,"34Â points overall.Â 6,5,5 in Higher Level subjects"
2013490,https://www.manchester.ac.uk/study/undergraduate/courses/2025/10007/ba-english-language-and-arabic/,BA,English Language and Arabic,ABB,Grades ABB.,34,"34Â points overall.Â 6,5,5 in Higher Level subjects"
2013492,https://www.manchester.ac.uk/study/undergraduate/courses/2025/18111/bass-social-anthropology-and-data-analytics/,,BASS Social Anthropology and Data Analytics,ABB,"ABB. We do not accept two AS-level grades in place of one A-level. Applicants must be studying at least one of the following A-level subjects: Accounting; Economics; Finance; Business Studies; Development Studies; Government and Politics; Economic and Social History; Mathematics; Anthropology; Sociology; Philosophy; Religious Studies; English Language; English Literature; Geography; Psychology; Classical Civilisation; History; Archaeology; Communication Studies; Environmental Studies; World Development; Biology; Chemistry; Physics; Modern Languages. We accept native language A Levels providing they are taken in the same sitting as your other subjects. We will not accept combination of Mathematics, Further Mathematics and a native language. We accept the Level 3 Diploma in Financial Studies (DipFS) as equivalent to an A-level if taken alongside two full. A-levels from the list of acceptable subjects above.",34,"6,5,5 at Higher level, 34 points overall."
2013494,https://www.manchester.ac.uk/study/undergraduate/courses/2025/10113/bsc-international-disaster-management-and-humanitarian-response/,BSc,International Disaster Management & Humanitarian Response,,"AAB, to include at least one humanities subject. General Studies is welcomed but not included as part of the standard offer. The University recognises the benefit of the Extended Project Qualification (EPQ) and the opportunities it provides for applicants to develop independent study and research skills. We strongly encourage you to provide information about the EPQ in your personal statement and at interview. For this programme, as well as the regular conditions of offer, we may make students who are currently taking or completed the EPQ an alternative offer. For this course it would beABB including a humanities subjectat A-level plus the Extended Project at Grade A.",35,"35 points overall.Â 6,6,5 in Higher Level subjects"
2013497,https://www.manchester.ac.uk/study/undergraduate/courses/2025/09735/ba-east-asian-studies/,BA,East Asian Studies,,Grades ABB. We prefer students to offer at least one Humanities subject at A level.,34,"34Â points overall.Â 6,5,5 in Higher Level subjects"
